L1,L2,L3,L4,len1,len2,len3,len4,experiment,perturbation,rayon
115.09189346148537,115.09189346148537,115.09189346148537,115.09189346148537,57,57,57,57,6,0.0,700
381.9890019567055,381.9890019567055,381.9890019567055,381.9890019567055,58,58,58,58,6,0.0,700
306.51683671890186,306.51683671890186,306.51683671890186,306.51683671890186,70,70,70,70,6,0.0,700
507.1022056702466,507.1022056702466,507.1022056702466,507.1022056702466,116,116,116,116,6,0.0,700
365.0123294421297,365.0123294421297,365.0123294421297,365.0123294421297,96,96,96,96,6,0.0,700
423.6813427679197,423.6813427679197,423.6813427679197,423.6813427679197,124,124,124,124,6,0.0,700
374.402711213247,374.402711213247,374.402711213247,374.402711213247,133,133,133,133,6,0.0,700
175.7533823701864,175.7533823701864,175.7533823701864,175.7533823701864,26,26,26,26,6,0.0,700
555.4093107743288,555.4093107743288,555.4093107743288,555.4093107743288,148,148,148,148,6,0.0,700
328.4261562148539,328.4261562148539,328.4261562148539,328.4261562148539,75,75,75,75,6,0.0,700
495.85753456265235,495.85753456265235,495.85753456265235,495.85753456265235,119,119,119,119,6,0.0,700
365.5628687112704,365.5628687112704,365.5628687112704,365.5628687112704,56,56,56,56,6,0.0,700
556.532944929334,556.532944929334,556.532944929334,556.532944929334,72,72,72,72,6,0.0,700
488.3594291211824,488.3594291211824,488.3594291211824,488.3594291211824,54,54,54,54,6,0.0,700
327.54325364952274,327.54325364952274,327.54325364952274,327.54325364952274,61,61,61,61,6,0.0,700
348.4646406374617,348.4646406374617,348.4646406374617,348.4646406374617,44,44,44,44,6,0.0,700
371.7766164479662,371.7766164479662,371.7766164479662,371.7766164479662,95,95,95,95,6,0.0,700
222.3518659088767,222.3518659088767,222.3518659088767,222.3518659088767,66,66,66,66,6,0.0,700
373.4508047522347,373.4508047522347,373.4508047522347,373.4508047522347,82,82,82,82,6,0.0,700
351.6622843634016,351.6622843634016,351.6622843634016,351.6622843634016,83,83,83,83,6,0.0,700
450.817301691401,450.817301691401,450.817301691401,450.817301691401,136,136,136,136,6,0.0,700
462.1861630644332,462.1861630644332,462.1861630644332,462.1861630644332,116,116,116,116,6,0.0,700
631.9817058242338,631.9817058242338,631.9817058242338,631.9817058242338,67,67,67,67,7,0.0,700
502.09881768204946,502.09881768204946,502.09881768204946,502.09881768204946,115,115,115,115,7,0.0,700
255.7739129834377,255.7739129834377,255.7739129834377,255.7739129834377,56,56,56,56,7,0.0,700
557.2277548951338,557.2277548951338,557.2277548951338,557.2277548951338,65,65,65,65,7,0.0,700
265.45788713605305,265.45788713605305,265.45788713605305,265.45788713605305,61,61,61,61,7,0.0,700
495.8242879304291,495.8242879304291,495.8242879304291,495.8242879304291,120,120,120,120,7,0.0,700
106.27348824714831,106.27348824714831,106.27348824714831,106.27348824714831,22,22,22,22,7,0.0,700
351.6944919598729,351.6944919598729,351.6944919598729,351.6944919598729,94,94,94,94,7,0.0,700
210.577756583377,210.577756583377,210.577756583377,210.577756583377,44,44,44,44,7,0.0,700
609.2369880618312,609.2369880618312,609.2369880618312,609.2369880618312,88,88,88,88,7,0.0,700
285.4646365435445,285.4646365435445,285.4646365435445,285.4646365435445,41,41,41,41,7,0.0,700
372.0005900218328,372.0005900218328,372.0005900218328,372.0005900218328,127,127,127,127,7,0.0,700
399.1101446079522,399.1101446079522,399.1101446079522,399.1101446079522,75,75,75,75,7,0.0,700
141.1622124912616,141.1622124912616,141.1622124912616,141.1622124912616,40,40,40,40,7,0.0,700
511.57892142703065,511.57892142703065,511.57892142703065,511.57892142703065,138,138,138,138,7,0.0,700
266.672789048973,266.672789048973,266.672789048973,266.672789048973,66,66,66,66,7,0.0,700
608.3610721051764,608.3610721051764,608.3610721051764,608.3610721051764,80,80,80,80,7,0.0,700
656.647657149675,656.647657149675,656.647657149675,656.647657149675,90,90,90,90,7,0.0,700
398.3158793577962,398.3158793577962,398.3158793577962,398.3158793577962,95,95,95,95,7,0.0,700
241.94756221492975,241.94756221492975,241.94756221492975,241.94756221492975,59,59,59,59,7,0.0,700
497.46509013773897,497.46509013773897,497.46509013773897,497.46509013773897,94,94,94,94,7,0.0,700
524.4138620521938,524.4138620521938,524.4138620521938,524.4138620521938,135,135,135,135,7,0.0,700
164.8454632787234,164.8454632787234,164.8454632787234,164.8454632787234,56,56,56,56,7,0.0,700
480.80226082060693,480.80226082060693,480.80226082060693,480.80226082060693,49,49,49,49,7,0.0,700
530.5011069265558,530.5011069265558,530.5011069265558,530.5011069265558,81,81,81,81,7,0.0,700
278.27381991434146,278.27381991434146,278.27381991434146,278.27381991434146,72,72,72,72,8,0.0,700
222.7099526060284,222.7099526060284,222.7099526060284,222.7099526060284,50,50,50,50,8,0.0,700
211.17944721988474,211.17944721988474,211.17944721988474,211.17944721988474,42,42,42,42,8,0.0,700
336.7370184601,336.7370184601,336.7370184601,336.7370184601,100,100,100,100,8,0.0,700
280.83876619429657,280.83876619429657,280.83876619429657,280.83876619429657,72,72,72,72,8,0.0,700
148.73840226809256,148.73840226809256,148.73840226809256,148.73840226809256,23,23,23,23,8,0.0,700
454.9115672445237,454.9115672445237,454.9115672445237,454.9115672445237,93,93,93,93,8,0.0,700
459.037984283791,459.037984283791,459.037984283791,459.037984283791,86,86,86,86,8,0.0,700
473.80750770019773,473.80750770019773,473.80750770019773,473.80750770019773,68,68,68,68,8,0.0,700
516.3321132463791,516.3321132463791,516.3321132463791,516.3321132463791,129,129,129,129,8,0.0,700
288.21007952579555,288.21007952579555,288.21007952579555,288.21007952579555,40,40,40,40,8,0.0,700
546.9516341012416,546.9516341012416,546.9516341012416,546.9516341012416,132,132,132,132,8,0.0,700
251.0359059366209,251.0359059366209,251.0359059366209,251.0359059366209,48,48,48,48,8,0.0,700
634.790972640861,634.790972640861,634.790972640861,634.790972640861,81,81,81,81,8,0.0,700
459.1644970788014,459.1644970788014,459.1644970788014,459.1644970788014,80,80,80,80,8,0.0,700
321.8472798687255,321.8472798687255,321.8472798687255,321.8472798687255,80,80,80,80,8,0.0,700
161.38915742318824,161.38915742318824,161.38915742318824,161.38915742318824,33,33,33,33,8,0.0,700
440.5377699709901,440.5377699709901,440.5377699709901,440.5377699709901,113,113,113,113,8,0.0,700
371.62879084062587,371.62879084062587,371.62879084062587,371.62879084062587,96,96,96,96,8,0.0,700
166.87886149126072,166.87886149126072,166.87886149126072,166.87886149126072,52,52,52,52,8,0.0,700
425.9585136549998,425.9585136549998,425.9585136549998,425.9585136549998,111,111,111,111,8,0.0,700
386.8267981392633,386.8267981392633,386.8267981392633,386.8267981392633,66,66,66,66,8,0.0,700
532.868602370757,532.868602370757,532.868602370757,532.868602370757,147,147,147,147,8,0.0,700
415.99080276665177,415.99080276665177,415.99080276665177,415.99080276665177,41,41,41,41,8,0.0,700
345.9022076625142,345.9022076625142,345.9022076625142,345.9022076625142,29,29,29,29,8,0.0,700
331.03793006075745,331.03793006075745,331.03793006075745,331.03793006075745,29,29,29,29,9,0.0,700
259.4722159565152,259.4722159565152,259.4722159565152,259.4722159565152,63,63,63,63,9,0.0,700
475.01674787715433,475.01674787715433,475.01674787715433,475.01674787715433,120,120,120,120,9,0.0,700
252.62924448728762,252.62924448728762,252.62924448728762,252.62924448728762,44,44,44,44,9,0.0,700
228.47998094031541,228.47998094031541,228.47998094031541,228.47998094031541,59,59,59,59,9,0.0,700
618.5728551725012,618.5728551725012,618.5728551725012,618.5728551725012,151,151,151,151,9,0.0,700
244.76539594067324,244.76539594067324,244.76539594067324,244.76539594067324,61,61,61,61,9,0.0,700
511.50271440186543,511.50271440186543,511.50271440186543,511.50271440186543,135,135,135,135,9,0.0,700
300.09802137595403,300.09802137595403,300.09802137595403,300.09802137595403,83,83,83,83,9,0.0,700
538.9689503940646,538.9689503940646,538.9689503940646,538.9689503940646,71,71,71,71,9,0.0,700
352.48790404530854,352.48790404530854,352.48790404530854,352.48790404530854,95,95,95,95,9,0.0,700
401.9763888640991,401.9763888640991,401.9763888640991,401.9763888640991,72,72,72,72,9,0.0,700
280.4386781968478,280.4386781968478,280.4386781968478,280.4386781968478,66,66,66,66,9,0.0,700
464.28270163889624,464.28270163889624,464.28270163889624,464.28270163889624,40,40,40,40,9,0.0,700
457.62769950311406,457.62769950311406,457.62769950311406,457.62769950311406,104,104,104,104,9,0.0,700
381.39402784384976,381.39402784384976,381.39402784384976,381.39402784384976,75,75,75,75,9,0.0,700
485.6872183691554,485.6872183691554,485.6872183691554,485.6872183691554,70,70,70,70,9,0.0,700
414.68922670750385,414.68922670750385,414.68922670750385,414.68922670750385,42,42,42,42,9,0.0,700
227.1791006611389,227.1791006611389,227.1791006611389,227.1791006611389,21,21,21,21,9,0.0,700
294.9146006694335,294.9146006694335,294.9146006694335,294.9146006694335,44,44,44,44,9,0.0,700
499.3184850194789,499.3184850194789,499.3184850194789,499.3184850194789,88,88,88,88,9,0.0,700
590.2995228746281,590.2995228746281,590.2995228746281,590.2995228746281,131,131,131,131,9,0.0,700
490.3477391170808,490.3477391170808,490.3477391170808,490.3477391170808,92,92,92,92,9,0.0,700
483.6711338757149,483.6711338757149,483.6711338757149,483.6711338757149,109,109,109,109,9,0.0,700
194.23349178281907,194.23349178281907,194.23349178281907,194.23349178281907,45,45,45,45,9,0.0,700
436.0026951776344,436.0026951776344,436.0026951776344,436.0026951776344,104,104,104,104,0,0.0,800
305.76069128097896,305.76069128097896,305.76069128097896,305.76069128097896,55,55,55,55,0,0.0,800
476.4706879077652,476.4706879077652,476.4706879077652,476.4706879077652,121,121,121,121,0,0.0,800
372.78953982008767,372.78953982008767,372.78953982008767,372.78953982008767,65,65,65,65,0,0.0,800
393.5787331388439,393.5787331388439,393.5787331388439,393.5787331388439,71,71,71,71,0,0.0,800
243.39288018306883,243.39288018306883,243.39288018306883,243.39288018306883,59,59,59,59,0,0.0,800
565.9578484304426,565.9578484304426,565.9578484304426,565.9578484304426,73,73,73,73,0,0.0,800
423.9844684546405,423.9844684546405,423.9844684546405,423.9844684546405,107,107,107,107,0,0.0,800
320.2392837167736,320.2392837167736,320.2392837167736,320.2392837167736,33,33,33,33,0,0.0,800
193.00221715371518,193.00221715371518,193.00221715371518,193.00221715371518,38,38,38,38,0,0.0,800
326.06388856289243,326.06388856289243,326.06388856289243,326.06388856289243,82,82,82,82,0,0.0,800
352.9171169371159,352.9171169371159,352.9171169371159,352.9171169371159,84,84,84,84,0,0.0,800
115.15272010351318,115.15272010351318,115.15272010351318,115.15272010351318,32,32,32,32,0,0.0,800
360.3277117509681,360.3277117509681,360.3277117509681,360.3277117509681,63,63,63,63,0,0.0,800
420.0213454011569,420.0213454011569,420.0213454011569,420.0213454011569,67,67,67,67,0,0.0,800
87.34634426439517,87.34634426439517,87.34634426439517,87.34634426439517,29,29,29,29,0,0.0,800
313.05593722077657,313.05593722077657,313.05593722077657,313.05593722077657,44,44,44,44,0,0.0,800
378.5424338938702,378.5424338938702,378.5424338938702,378.5424338938702,32,32,32,32,0,0.0,800
130.1688880423373,130.1688880423373,130.1688880423373,130.1688880423373,41,41,41,41,0,0.0,800
279.41100967066836,279.41100967066836,279.41100967066836,279.41100967066836,57,57,57,57,0,0.0,800
190.4792914731729,190.4792914731729,190.4792914731729,190.4792914731729,43,43,43,43,0,0.0,800
515.0726157596738,515.0726157596738,515.0726157596738,515.0726157596738,79,79,79,79,0,0.0,800
288.75049532642277,288.75049532642277,288.75049532642277,288.75049532642277,56,56,56,56,0,0.0,800
128.21515798054423,128.21515798054423,128.21515798054423,128.21515798054423,21,21,21,21,0,0.0,800
533.3984407246268,533.3984407246268,533.3984407246268,533.3984407246268,93,93,93,93,0,0.0,800
498.6627549918675,498.6627549918675,498.6627549918675,498.6627549918675,158,158,158,158,1,0.0,800
113.29131712399482,113.29131712399482,113.29131712399482,113.29131712399482,46,46,46,46,1,0.0,800
466.14153898156223,466.14153898156223,466.14153898156223,466.14153898156223,39,39,39,39,1,0.0,800
633.0920061330654,633.0920061330654,633.0920061330654,633.0920061330654,67,67,67,67,1,0.0,800
607.5281041513348,607.5281041513348,607.5281041513348,607.5281041513348,72,72,72,72,1,0.0,800
698.4739976736402,698.4739976736402,698.4739976736402,698.4739976736402,74,74,74,74,1,0.0,800
646.8186261988517,646.8186261988517,646.8186261988517,646.8186261988517,143,143,143,143,1,0.0,800
678.850954559419,678.850954559419,678.850954559419,678.850954559419,82,82,82,82,1,0.0,800
395.79239956576674,395.79239956576674,395.79239956576674,395.79239956576674,75,75,75,75,1,0.0,800
455.2129476254422,455.2129476254422,455.2129476254422,455.2129476254422,113,113,113,113,1,0.0,800
227.228692456167,227.228692456167,227.228692456167,227.228692456167,46,46,46,46,1,0.0,800
481.9169073941464,481.9169073941464,481.9169073941464,481.9169073941464,71,71,71,71,1,0.0,800
464.17687944963313,464.17687944963313,464.17687944963313,464.17687944963313,66,66,66,66,1,0.0,800
438.1994870165391,438.1994870165391,438.1994870165391,438.1994870165391,101,101,101,101,1,0.0,800
536.5218101949984,536.5218101949984,536.5218101949984,536.5218101949984,155,155,155,155,1,0.0,800
722.3984785904695,722.3984785904695,722.3984785904695,722.3984785904695,184,184,184,184,1,0.0,800
449.78140369103664,449.78140369103664,449.78140369103664,449.78140369103664,105,105,105,105,1,0.0,800
170.7662042939846,170.7662042939846,170.7662042939846,170.7662042939846,47,47,47,47,1,0.0,800
203.4818191687362,203.4818191687362,203.4818191687362,203.4818191687362,42,42,42,42,1,0.0,800
387.59324196280926,387.59324196280926,387.59324196280926,387.59324196280926,87,87,87,87,1,0.0,800
424.33386641119046,424.33386641119046,424.33386641119046,424.33386641119046,97,97,97,97,1,0.0,800
483.5524498336984,483.5524498336984,483.5524498336984,483.5524498336984,51,51,51,51,1,0.0,800
351.19370277625285,351.19370277625285,351.19370277625285,351.19370277625285,48,48,48,48,1,0.0,800
457.1794982184414,457.1794982184414,457.1794982184414,457.1794982184414,153,153,153,153,1,0.0,800
251.50962160972264,251.50962160972264,251.50962160972264,251.50962160972264,66,66,66,66,1,0.0,800
350.2764882250832,350.2764882250832,350.2764882250832,350.2764882250832,77,77,77,77,2,0.0,800
209.51617288334177,209.51617288334177,209.51617288334177,209.51617288334177,54,54,54,54,2,0.0,800
670.0743406687324,670.0743406687324,670.0743406687324,670.0743406687324,74,74,74,74,2,0.0,800
345.7241012719706,345.7241012719706,345.7241012719706,345.7241012719706,61,61,61,61,2,0.0,800
288.8943201327767,288.8943201327767,288.8943201327767,288.8943201327767,76,76,76,76,2,0.0,800
323.2832385873362,323.2832385873362,323.2832385873362,323.2832385873362,92,92,92,92,2,0.0,800
592.2523443447623,592.2523443447623,592.2523443447623,592.2523443447623,71,71,71,71,2,0.0,800
515.686937167133,515.686937167133,515.686937167133,515.686937167133,56,56,56,56,2,0.0,800
553.3235976215423,553.3235976215423,553.3235976215423,553.3235976215423,61,61,61,61,2,0.0,800
321.62386889210205,321.62386889210205,321.62386889210205,321.62386889210205,75,75,75,75,2,0.0,800
317.1892600220645,317.1892600220645,317.1892600220645,317.1892600220645,86,86,86,86,2,0.0,800
221.37053348977867,221.37053348977867,221.37053348977867,221.37053348977867,61,61,61,61,2,0.0,800
555.4889998047244,555.4889998047244,555.4889998047244,555.4889998047244,107,107,107,107,2,0.0,800
306.51174713963627,306.51174713963627,306.51174713963627,306.51174713963627,86,86,86,86,2,0.0,800
430.42947763680394,430.42947763680394,430.42947763680394,430.42947763680394,125,125,125,125,2,0.0,800
288.6588715236334,288.6588715236334,288.6588715236334,288.6588715236334,86,86,86,86,2,0.0,800
245.71855726835616,245.71855726835616,245.71855726835616,245.71855726835616,53,53,53,53,2,0.0,800
287.965064916057,287.965064916057,287.965064916057,287.965064916057,63,63,63,63,2,0.0,800
256.1720541998625,256.1720541998625,256.1720541998625,256.1720541998625,65,65,65,65,2,0.0,800
520.1127825750226,520.1127825750226,520.1127825750226,520.1127825750226,132,132,132,132,2,0.0,800
335.5517044989702,335.5517044989702,335.5517044989702,335.5517044989702,77,77,77,77,2,0.0,800
351.40351419711186,351.40351419711186,351.40351419711186,351.40351419711186,83,83,83,83,2,0.0,800
468.59311763336166,468.59311763336166,468.59311763336166,468.59311763336166,95,95,95,95,2,0.0,800
540.5833885259212,540.5833885259212,540.5833885259212,540.5833885259212,64,64,64,64,2,0.0,800
522.761026509532,522.761026509532,522.761026509532,522.761026509532,41,41,41,41,2,0.0,800
439.6908569827695,439.6908569827695,439.6908569827695,439.6908569827695,72,72,72,72,3,0.0,800
461.6278700047577,461.6278700047577,461.6278700047577,461.6278700047577,50,50,50,50,3,0.0,800
166.5451907513938,166.5451907513938,166.5451907513938,166.5451907513938,49,49,49,49,3,0.0,800
527.3729442274639,527.3729442274639,527.3729442274639,527.3729442274639,57,57,57,57,3,0.0,800
621.4395815458145,621.4395815458145,621.4395815458145,621.4395815458145,127,127,127,127,3,0.0,800
384.63619660870165,384.63619660870165,384.63619660870165,384.63619660870165,57,57,57,57,3,0.0,800
368.83474959913144,368.83474959913144,368.83474959913144,368.83474959913144,70,70,70,70,3,0.0,800
601.0262305973167,601.0262305973167,601.0262305973167,601.0262305973167,62,62,62,62,3,0.0,800
142.28282161112534,142.28282161112534,142.28282161112534,142.28282161112534,44,44,44,44,3,0.0,800
381.8187048894564,381.8187048894564,381.8187048894564,381.8187048894564,79,79,79,79,3,0.0,800
294.382677247061,294.382677247061,294.382677247061,294.382677247061,95,95,95,95,3,0.0,800
387.36586318581567,387.36586318581567,387.36586318581567,387.36586318581567,86,86,86,86,3,0.0,800
301.34114429500835,301.34114429500835,301.34114429500835,301.34114429500835,61,61,61,61,3,0.0,800
384.29357201163003,384.29357201163003,384.29357201163003,384.29357201163003,47,47,47,47,3,0.0,800
416.62235477530817,416.62235477530817,416.62235477530817,416.62235477530817,97,97,97,97,3,0.0,800
386.2267029502649,386.2267029502649,386.2267029502649,386.2267029502649,109,109,109,109,3,0.0,800
173.73870491344994,173.73870491344994,173.73870491344994,173.73870491344994,50,50,50,50,3,0.0,800
205.1101628095924,205.1101628095924,205.1101628095924,205.1101628095924,69,69,69,69,3,0.0,800
260.91409556738387,260.91409556738387,260.91409556738387,260.91409556738387,69,69,69,69,3,0.0,800
336.8396760124869,336.8396760124869,336.8396760124869,336.8396760124869,76,76,76,76,3,0.0,800
203.8054968612745,203.8054968612745,203.8054968612745,203.8054968612745,91,91,91,91,3,0.0,800
571.1514771556555,571.1514771556555,571.1514771556555,571.1514771556555,153,153,153,153,3,0.0,800
261.0514933988751,261.0514933988751,261.0514933988751,261.0514933988751,66,66,66,66,3,0.0,800
131.36529046405155,131.36529046405155,131.36529046405155,131.36529046405155,32,32,32,32,3,0.0,800
542.5643430650902,542.5643430650902,542.5643430650902,542.5643430650902,135,135,135,135,3,0.0,800
456.28820322839283,456.28820322839283,456.28820322839283,456.28820322839283,91,91,91,91,4,0.0,800
457.83789925684584,457.83789925684584,457.83789925684584,457.83789925684584,77,77,77,77,4,0.0,800
588.0497534433381,588.0497534433381,588.0497534433381,588.0497534433381,130,130,130,130,4,0.0,800
157.57663548288147,157.57663548288147,157.57663548288147,157.57663548288147,27,27,27,27,4,0.0,800
337.69826136351344,337.69826136351344,337.69826136351344,337.69826136351344,66,66,66,66,4,0.0,800
772.1682115292678,772.1682115292678,772.1682115292678,772.1682115292678,108,108,108,108,4,0.0,800
650.559194905539,650.559194905539,650.559194905539,650.559194905539,176,176,176,176,4,0.0,800
157.95162226376843,157.95162226376843,157.95162226376843,157.95162226376843,42,42,42,42,4,0.0,800
309.14069568553543,309.14069568553543,309.14069568553543,309.14069568553543,61,61,61,61,4,0.0,800
218.2528777765158,218.2528777765158,218.2528777765158,218.2528777765158,43,43,43,43,4,0.0,800
434.48148027096465,434.48148027096465,434.48148027096465,434.48148027096465,48,48,48,48,4,0.0,800
558.8915895827346,558.8915895827346,558.8915895827346,558.8915895827346,72,72,72,72,4,0.0,800
485.66549531110365,485.66549531110365,485.66549531110365,485.66549531110365,114,114,114,114,4,0.0,800
216.2433843914538,216.2433843914538,216.2433843914538,216.2433843914538,40,40,40,40,4,0.0,800
235.3779970639963,235.3779970639963,235.3779970639963,235.3779970639963,55,55,55,55,4,0.0,800
510.1424038624089,510.1424038624089,510.1424038624089,510.1424038624089,103,103,103,103,4,0.0,800
531.9838380548239,531.9838380548239,531.9838380548239,531.9838380548239,68,68,68,68,4,0.0,800
419.5620951576582,419.5620951576582,419.5620951576582,419.5620951576582,61,61,61,61,4,0.0,800
591.7245749716604,591.7245749716604,591.7245749716604,591.7245749716604,113,113,113,113,4,0.0,800
333.6348383207741,333.6348383207741,333.6348383207741,333.6348383207741,69,69,69,69,4,0.0,800
401.32478858219434,401.32478858219434,401.32478858219434,401.32478858219434,90,90,90,90,4,0.0,800
511.2630571161778,511.2630571161778,511.2630571161778,511.2630571161778,57,57,57,57,4,0.0,800
593.8112938957249,593.8112938957249,593.8112938957249,593.8112938957249,132,132,132,132,4,0.0,800
86.58412025353516,86.58412025353516,86.58412025353516,86.58412025353516,35,35,35,35,4,0.0,800
380.77475567832244,380.77475567832244,380.77475567832244,380.77475567832244,131,131,131,131,4,0.0,800
454.1939383678533,454.1939383678533,454.1939383678533,454.1939383678533,84,84,84,84,5,0.0,800
661.224512700733,661.224512700733,661.224512700733,661.224512700733,67,67,67,67,5,0.0,800
627.842649662765,627.842649662765,627.842649662765,627.842649662765,73,73,73,73,5,0.0,800
163.81366002878366,163.81366002878366,163.81366002878366,163.81366002878366,45,45,45,45,5,0.0,800
378.97626672865687,378.97626672865687,378.97626672865687,378.97626672865687,119,119,119,119,5,0.0,800
573.941599281602,573.941599281602,573.941599281602,573.941599281602,82,82,82,82,5,0.0,800
469.68335497146614,469.68335497146614,469.68335497146614,469.68335497146614,94,94,94,94,5,0.0,800
574.7827072313869,574.7827072313869,574.7827072313869,574.7827072313869,95,95,95,95,5,0.0,800
395.04261077839857,395.04261077839857,395.04261077839857,395.04261077839857,94,94,94,94,5,0.0,800
414.29536771833915,414.29536771833915,414.29536771833915,414.29536771833915,40,40,40,40,5,0.0,800
577.7697882759544,577.7697882759544,577.7697882759544,577.7697882759544,157,157,157,157,5,0.0,800
338.1898157574762,338.1898157574762,338.1898157574762,338.1898157574762,59,59,59,59,5,0.0,800
420.28775812157966,420.28775812157966,420.28775812157966,420.28775812157966,89,89,89,89,5,0.0,800
51.7967145172789,51.7967145172789,51.7967145172789,51.7967145172789,20,20,20,20,5,0.0,800
502.59131193994125,502.59131193994125,502.59131193994125,502.59131193994125,44,44,44,44,5,0.0,800
447.4018620262801,447.4018620262801,447.4018620262801,447.4018620262801,93,93,93,93,5,0.0,800
318.49964439475247,318.49964439475247,318.49964439475247,318.49964439475247,70,70,70,70,5,0.0,800
552.3447338193715,552.3447338193715,552.3447338193715,552.3447338193715,61,61,61,61,5,0.0,800
67.46589969542613,67.46589969542613,67.46589969542613,67.46589969542613,23,23,23,23,5,0.0,800
78.74830367402825,78.74830367402825,78.74830367402825,78.74830367402825,22,22,22,22,5,0.0,800
428.525152419438,428.525152419438,428.525152419438,428.525152419438,53,53,53,53,5,0.0,800
421.46859396712097,421.46859396712097,421.46859396712097,421.46859396712097,98,98,98,98,5,0.0,800
318.61378262701703,318.61378262701703,318.61378262701703,318.61378262701703,47,47,47,47,5,0.0,800
289.5742323492997,289.5742323492997,289.5742323492997,289.5742323492997,74,74,74,74,5,0.0,800
446.94334871195434,446.94334871195434,446.94334871195434,446.94334871195434,72,72,72,72,5,0.0,800
134.66518886068923,134.66518886068923,134.66518886068923,134.66518886068923,26,26,26,26,6,0.0,800
400.9885316481689,400.9885316481689,400.9885316481689,400.9885316481689,55,55,55,55,6,0.0,800
610.649112304871,610.649112304871,610.649112304871,610.649112304871,45,45,45,45,6,0.0,800
151.49705607203336,151.49705607203336,151.49705607203336,151.49705607203336,37,37,37,37,6,0.0,800
632.1381353516148,632.1381353516148,632.1381353516148,632.1381353516148,82,82,82,82,6,0.0,800
224.71924592362046,224.71924592362046,224.71924592362046,224.71924592362046,30,30,30,30,6,0.0,800
691.9302438678852,691.9302438678852,691.9302438678852,691.9302438678852,82,82,82,82,6,0.0,800
262.65045903777497,262.65045903777497,262.65045903777497,262.65045903777497,78,78,78,78,6,0.0,800
450.6384671766828,450.6384671766828,450.6384671766828,450.6384671766828,110,110,110,110,6,0.0,800
455.218113639346,455.218113639346,455.218113639346,455.218113639346,109,109,109,109,6,0.0,800
193.30900864394775,193.30900864394775,193.30900864394775,193.30900864394775,40,40,40,40,6,0.0,800
477.50111430854224,477.50111430854224,477.50111430854224,477.50111430854224,110,110,110,110,6,0.0,800
445.81941806982616,445.81941806982616,445.81941806982616,445.81941806982616,105,105,105,105,6,0.0,800
618.8722224569051,618.8722224569051,618.8722224569051,618.8722224569051,96,96,96,96,6,0.0,800
415.2276010200968,415.2276010200968,415.2276010200968,415.2276010200968,91,91,91,91,6,0.0,800
135.56026415890452,135.56026415890452,135.56026415890452,135.56026415890452,25,25,25,25,6,0.0,800
64.355770386566,64.355770386566,64.355770386566,64.355770386566,60,60,60,60,6,0.0,800
215.52676610973091,215.52676610973091,215.52676610973091,215.52676610973091,35,35,35,35,6,0.0,800
373.91541249684553,373.91541249684553,373.91541249684553,373.91541249684553,48,48,48,48,6,0.0,800
496.76256956218685,496.76256956218685,496.76256956218685,496.76256956218685,69,69,69,69,6,0.0,800
565.2648925795943,565.2648925795943,565.2648925795943,565.2648925795943,51,51,51,51,6,0.0,800
387.4657349931377,387.4657349931377,387.4657349931377,387.4657349931377,82,82,82,82,6,0.0,800
326.20970015252783,326.20970015252783,326.20970015252783,326.20970015252783,78,78,78,78,6,0.0,800
293.07202102598745,293.07202102598745,293.07202102598745,293.07202102598745,35,35,35,35,6,0.0,800
245.27296279150332,245.27296279150332,245.27296279150332,245.27296279150332,46,46,46,46,6,0.0,800
294.2434893821288,294.2434893821288,294.2434893821288,294.2434893821288,49,49,49,49,7,0.0,800
148.98484115002907,148.98484115002907,148.98484115002907,148.98484115002907,45,45,45,45,7,0.0,800
420.0922855218608,420.0922855218608,420.0922855218608,420.0922855218608,59,59,59,59,7,0.0,800
245.84567849317028,245.84567849317028,245.84567849317028,245.84567849317028,70,70,70,70,7,0.0,800
313.7026734937203,313.7026734937203,313.7026734937203,313.7026734937203,53,53,53,53,7,0.0,800
267.54042130183234,267.54042130183234,267.54042130183234,267.54042130183234,71,71,71,71,7,0.0,800
603.7785817487338,603.7785817487338,603.7785817487338,603.7785817487338,87,87,87,87,7,0.0,800
406.3959993923986,406.3959993923986,406.3959993923986,406.3959993923986,92,92,92,92,7,0.0,800
385.8582267971139,385.8582267971139,385.8582267971139,385.8582267971139,52,52,52,52,7,0.0,800
115.42993508741642,115.42993508741642,115.42993508741642,115.42993508741642,35,35,35,35,7,0.0,800
426.30079313073526,426.30079313073526,426.30079313073526,426.30079313073526,57,57,57,57,7,0.0,800
167.03944997568178,167.03944997568178,167.03944997568178,167.03944997568178,55,55,55,55,7,0.0,800
328.3255794860482,328.3255794860482,328.3255794860482,328.3255794860482,80,80,80,80,7,0.0,800
425.99886866810715,425.99886866810715,425.99886866810715,425.99886866810715,86,86,86,86,7,0.0,800
267.76306910668484,267.76306910668484,267.76306910668484,267.76306910668484,83,83,83,83,7,0.0,800
73.42044483919855,73.42044483919855,73.42044483919855,73.42044483919855,23,23,23,23,7,0.0,800
700.8612113245274,700.8612113245274,700.8612113245274,700.8612113245274,95,95,95,95,7,0.0,800
474.85610897153066,474.85610897153066,474.85610897153066,474.85610897153066,111,111,111,111,7,0.0,800
356.1458820943134,356.1458820943134,356.1458820943134,356.1458820943134,71,71,71,71,7,0.0,800
324.22172438009,324.22172438009,324.22172438009,324.22172438009,71,71,71,71,7,0.0,800
